Idea_ID	Idea_Number	Idea_Author_ID	Idea_Author_Department	Idea_Author_Title	Up_Down	Voter_ID	Voter_Department	Voter_Title	Timestamp
273746	12	247848	Ü?D	Software Analyst	Up	247715	HYD	Application Support Expert Deputy	7/12/2017 0:55
273746	12	247848	Ü?D	Software Analyst	Up	247721	Ü?D	Software Engineer	7/12/2017 3:56
273746	12	247848	Ü?D	Software Analyst	Up	247740	Ü?D	Software Architect	7/24/2017 7:29
273746	12	247848	Ü?D	Software Analyst	Up	247754	K?vTD	Software Architect	7/13/2017 1:02
273746	12	247848	Ü?D	Software Analyst	Up	247824	MKDD	Software Architect	7/25/2017 0:31
273746	12	247848	Ü?D	Software Analyst	Up	247843	Ü?D	Software Analyst	7/13/2017 23:54
273746	12	247848	Ü?D	Software Analyst	Up	247848	Ü?D	Software Analyst	7/11/2017 6:50
273746	12	247848	Ü?D	Software Analyst	Up	247928	MKDD	Software Analyst	7/11/2017 7:07
273746	12	247848	Ü?D	Software Analyst	Up	247954	BH	Staff_Hosp	7/11/2017 14:37
273746	12	247848	Ü?D	Software Analyst	Up	248072	STAJYER	Intern	7/14/2017 4:53
273752	13	247125	SPHvDTUD	Software Architect	Down	247122	DH	Senior Advisor	7/11/2017 23:10
273752	13	247125	SPHvDTUD	Software Architect	Up	247125	SPHvDTUD	Software Architect	7/11/2017 7:11
273752	13	247125	SPHvDTUD	Software Architect	Up	247219	SPHvDTUD	Software Analyst	7/14/2017 1:31
273752	13	247125	SPHvDTUD	Software Architect	Up	247223	KÖSD	Solution Architect	7/12/2017 12:36
273752	13	247125	SPHvDTUD	Software Architect	Up	247259	KÖSD	Senior Solution Architect	7/24/2017 2:21
273752	13	247125	SPHvDTUD	Software Architect	Down	247342	K?vTD	Software Analyst	7/14/2017 8:33
273752	13	247125	SPHvDTUD	Software Architect	Down	247345	KÜGD	Software Analyst	7/24/2017 22:38
273752	13	247125	SPHvDTUD	Software Architect	Up	247400	Mobil ÖUD	Software Analyst	7/14/2017 7:45
273752	13	247125	SPHvDTUD	Software Architect	Up	247409	MvMUD	Team Manager (Deputy)	7/11/2017 23:56
273752	13	247125	SPHvDTUD	Software Architect	Down	247440	KÜGD	Team Manager (Deputy)	7/12/2017 22:52
273752	13	247125	SPHvDTUD	Software Architect	Up	247504	TBSPvKU?GD	Business Architect	7/12/2017 3:44
273752	13	247125	SPHvDTUD	Software Architect	Down	247505	K?vTD	Software Analyst	7/13/2017 1:24
273752	13	247125	SPHvDTUD	Software Architect	Up	247506	UBD	Team Manager	7/17/2017 0:54
273752	13	247125	SPHvDTUD	Software Architect	Up	247527	ÇKBD	Software Analyst	7/11/2017 7:23
273752	13	247125	SPHvDTUD	Software Architect	Up	247542	ÇKBD	Software Architect	7/11/2017 7:22
273752	13	247125	SPHvDTUD	Software Architect	Up	247554	K?vTD	Software Analyst	7/19/2017 7:50
273752	13	247125	SPHvDTUD	Software Architect	Up	247583	ÖUD	Software Analyst	7/11/2017 23:59
273752	13	247125	SPHvDTUD	Software Architect	Up	247608	KÖS?GD	Project Officer	7/17/2017 4:32
273752	13	247125	SPHvDTUD	Software Architect	Up	247614	FvKUD	Software Analyst	7/20/2017 5:13
273752	13	247125	SPHvDTUD	Software Architect	Up	247657	K?vTD	Team Manager	7/11/2017 22:59
273752	13	247125	SPHvDTUD	Software Architect	Up	247668	TBSPvKU?GD	Expert Business Analyst	7/24/2017 3:19
273752	13	247125	SPHvDTUD	Software Architect	Up	247698	K?vTD	Manager	7/13/2017 13:44
273752	13	247125	SPHvDTUD	Software Architect	Up	247750	FvKUD	Software Analyst	7/11/2017 7:26
273752	13	247125	SPHvDTUD	Software Architect	Up	247756	TBSPvKU?GD	Expert Business Analyst	7/13/2017 7:17
273752	13	247125	SPHvDTUD	Software Architect	Up	247765	SAvS?D	Software Analyst	7/12/2017 0:10
273752	13	247125	SPHvDTUD	Software Architect	Down	247787	MKDD	Team Manager	7/20/2017 5:32
273752	13	247125	SPHvDTUD	Software Architect	Up	247789	SG	Solution Architect	7/16/2017 23:22
273752	13	247125	SPHvDTUD	Software Architect	Up	247824	MKDD	Software Architect	7/25/2017 0:41
273752	13	247125	SPHvDTUD	Software Architect	Up	247838	GD	Software Analyst	7/25/2017 1:51
273752	13	247125	SPHvDTUD	Software Architect	Up	247850	FvKUD	Software Architect	7/13/2017 5:47
273752	13	247125	SPHvDTUD	Software Architect	Down	247851	ÜYvTUD	Director	7/24/2017 7:14
273752	13	247125	SPHvDTUD	Software Architect	Down	247916	K?vTD	Team Manager	7/14/2017 8:35
273752	13	247125	SPHvDTUD	Software Architect	Down	247954	BH	Staff_Hosp	7/17/2017 12:31
273752	13	247125	SPHvDTUD	Software Architect	Up	248045	STAJYER	Intern	7/12/2017 0:06
273752	13	247125	SPHvDTUD	Software Architect	Up	248072	STAJYER	Intern	7/12/2017 3:32
273853	14	247530	TBSPvKU?GD	Business Architect	Down	247117	ÜYvTUD	Software Analyst	7/23/2017 23:04
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247129	ÇDD	Program Manager	7/24/2017 4:47
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247145	ÜYvTUD	Software Analyst	7/25/2017 1:18
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247148	K?vTD	Software Engineer	7/16/2017 22:24
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247159	SPHvDTUD	Software Analyst	7/12/2017 3:22
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247162	TBSPvKU?GD	Business Architect	7/13/2017 7:26
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247167	TBSPvKU?GD	Business Architect	7/20/2017 0:15
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247178	ÇKBD	Software Analyst	7/12/2017 7:11
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247189	HYD	Application Support Expert Deputy	7/24/2017 23:10
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247195	TvPYD	Project Manager	7/24/2017 14:12
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247217	ÖUD	Business Architect	7/25/2017 1:19
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247227	SPHvDTUD	Software Analyst	7/12/2017 7:01
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247231	MvMUD	Software Analyst	7/21/2017 0:49
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247265	SPHvDTUD	Software Analyst	7/14/2017 6:46
273853	14	247530	TBSPvKU?GD	Business Architect	Down	247267	KÖS?GD	Business Analyst	7/20/2017 3:40
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247275	MvMUD	Software Architect	7/20/2017 23:02
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247277	ÖUD	Team Manager (IA)	7/24/2017 23:35
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247283	UBD	Expert Business Analyst	7/12/2017 23:08
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247315	ÜYvTUD	Software Analyst	7/17/2017 6:53
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247335	ÇKBD	Software Analyst	7/12/2017 6:57
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247338	SPHvDTUD	Software Architect	7/19/2017 3:06
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247353	SPHvDTUD	Software Analyst	7/19/2017 2:00
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247379	SPHvDTUD	Software Architect	7/24/2017 4:59
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247394	MvMUD	Software Architect	7/20/2017 23:11
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247407	MvMUD	Software Analyst	7/24/2017 8:04
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247409	MvMUD	Team Manager (Deputy)	7/21/2017 10:05
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247410	FvKUD	Solution Architect	7/13/2017 4:19
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247416	FvKUD	Software Architect	7/20/2017 7:29
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247419	MvMUD	Software Analyst	7/20/2017 22:40
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247422	HYD	Business Architect	7/24/2017 23:07
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247436	K?vTD	Software Analyst	7/19/2017 7:25
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247459	TBSPvKU?GD	Project Manager	7/17/2017 6:52
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247466	TBSPvKU?GD	Business Architect	7/13/2017 22:44
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247475	MvMUD	Software Architect	7/24/2017 23:18
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247477	K?vTD	Software Analyst	7/25/2017 0:19
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247499	SPHvDTUD	Software Analyst	7/12/2017 6:57
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247504	TBSPvKU?GD	Business Architect	7/12/2017 3:35
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247530	TBSPvKU?GD	Business Architect	7/12/2017 3:20
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247546	ÇDD	Program Director	7/21/2017 5:46
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247554	K?vTD	Software Analyst	7/19/2017 2:05
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247562	SPHvDTUD	Manager	7/13/2017 22:43
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247586	TBSPvKU?GD	Manager	7/19/2017 23:41
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247596	HYD	Application Support Expert Deputy	7/24/2017 23:09
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247610	TBSPvKU?GD	Expert Business Analyst	7/19/2017 23:51
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247620	SPHvDTUD	Software Analyst	7/13/2017 0:20
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247622	TBSPvKU?GD	Business Architect	7/13/2017 1:12
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247627	TBSPvKU?GD	Expert Business Analyst	7/20/2017 23:03
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247633	TBSPvKU?GD	Director	7/24/2017 23:49
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247642	MvMUD	Senior Solution Architect	7/24/2017 1:26
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247653	SPHvDTUD	Software Analyst	7/17/2017 0:21
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247681	SPHvDTUD	Solution Architect (Vekil Manager)	7/20/2017 3:49
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247687	KÜGD	Team Manager	7/25/2017 1:25
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247688	SAvS?D	Manager	7/25/2017 1:33
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247689	TBSPvKU?GD	Expert Business Analyst	7/20/2017 3:20
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247698	K?vTD	Manager	7/13/2017 13:43
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247715	HYD	Application Support Expert Deputy	7/21/2017 4:45
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247716	SPHvDTUD	Software Analyst	7/24/2017 23:34
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247738	SPHvDTUD	Software Analyst	7/12/2017 3:22
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247750	FvKUD	Software Analyst	7/12/2017 7:08
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247762	SPHvDTUD	Software Analyst	7/16/2017 23:02
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247765	SAvS?D	Software Analyst	7/25/2017 1:09
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247781	SPHvDTUD	Software Analyst	7/18/2017 23:13
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247785	TBSPvKU?GD	Program Manager	7/13/2017 5:28
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247807	TBSPvKU?GD	Expert Business Analyst	7/19/2017 22:17
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247818	TBSPvKU?GD	Expert Business Analyst	7/13/2017 0:29
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247824	MKDD	Software Architect	7/24/2017 23:36
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247833	DH	Consultant	7/24/2017 23:11
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247842	TBSPvKU?GD	Business Architect	7/17/2017 1:35
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247848	Ü?D	Software Analyst	7/25/2017 0:42
273853	14	247530	TBSPvKU?GD	Business Architect	Down	247851	ÜYvTUD	Director	7/24/2017 7:14
273853	14	247530	TBSPvKU?GD	Business Architect	Up	247881	UBD	Expert Business Analyst	7/24/2017 23:25
273853	14	247530	TBSPvKU?GD	Business Architect	Down	247954	BH	Staff_Hosp	7/20/2017 13:01
273853	14	247530	TBSPvKU?GD	Business Architect	Up	248072	STAJYER	Intern	7/13/2017 5:36
273853	14	247530	TBSPvKU?GD	Business Architect	Down	248570	STAJYER	Intern	7/25/2017 1:42
273858	15	247536	K?vTD	Software Analyst	Up	247117	ÜYvTUD	Software Analyst	7/19/2017 23:01
273858	15	247536	K?vTD	Software Analyst	Up	247125	SPHvDTUD	Software Architect	7/14/2017 6:51
273858	15	247536	K?vTD	Software Analyst	Up	247127	K?vTD	Software Engineer	7/13/2017 7:57
273858	15	247536	K?vTD	Software Analyst	Up	247144	K?vTD	Software Analyst	7/14/2017 6:06
273858	15	247536	K?vTD	Software Analyst	Up	247147	K?vTD	Software Analyst	7/19/2017 7:58
273858	15	247536	K?vTD	Software Analyst	Up	247151	K?vTD	Director	7/25/2017 0:42
273858	15	247536	K?vTD	Software Analyst	Up	247155	MvMUD	Software Analyst	7/17/2017 5:03
273858	15	247536	K?vTD	Software Analyst	Up	247208	K?vTD	Solution Architect	7/23/2017 22:57
273858	15	247536	K?vTD	Software Analyst	Up	247217	ÖUD	Business Architect	7/13/2017 5:47
273858	15	247536	K?vTD	Software Analyst	Down	247267	KÖS?GD	Business Analyst	7/20/2017 3:40
273858	15	247536	K?vTD	Software Analyst	Up	247275	MvMUD	Software Architect	7/20/2017 23:06
273858	15	247536	K?vTD	Software Analyst	Up	247308	KÜGD	Software Analyst	7/23/2017 22:52
273858	15	247536	K?vTD	Software Analyst	Up	247342	K?vTD	Software Analyst	7/12/2017 4:18
273858	15	247536	K?vTD	Software Analyst	Up	247347	SAvS?D	Konfigürasyon Mühendisi	7/19/2017 8:26
273858	15	247536	K?vTD	Software Analyst	Up	247385	ÜYvTUD	Software Architect	7/25/2017 1:44
273858	15	247536	K?vTD	Software Analyst	Up	247391	ÜYvTUD	Software Analyst	7/25/2017 0:23
273858	15	247536	K?vTD	Software Analyst	Up	247401	ÖUD	Solution Architect	7/13/2017 1:58
273858	15	247536	K?vTD	Software Analyst	Up	247424	K?vTD	Software Analyst	7/25/2017 0:09
273858	15	247536	K?vTD	Software Analyst	Up	247436	K?vTD	Software Analyst	7/13/2017 1:11
273858	15	247536	K?vTD	Software Analyst	Up	247440	KÜGD	Team Manager (Deputy)	7/12/2017 22:53
273858	15	247536	K?vTD	Software Analyst	Up	247468	MKDD	Solution Architect	7/16/2017 22:47
273858	15	247536	K?vTD	Software Analyst	Up	247527	ÇKBD	Software Analyst	7/20/2017 2:56
273858	15	247536	K?vTD	Software Analyst	Up	247536	K?vTD	Software Analyst	7/12/2017 4:19
273858	15	247536	K?vTD	Software Analyst	Up	247542	ÇKBD	Software Architect	7/12/2017 6:28
273858	15	247536	K?vTD	Software Analyst	Up	247554	K?vTD	Software Analyst	7/13/2017 2:13
273858	15	247536	K?vTD	Software Analyst	Up	247583	ÖUD	Software Analyst	7/17/2017 4:57
273858	15	247536	K?vTD	Software Analyst	Up	247615	K?vTD	Software Analyst	7/12/2017 4:21
273858	15	247536	K?vTD	Software Analyst	Up	247627	TBSPvKU?GD	Expert Business Analyst	7/20/2017 23:15
273858	15	247536	K?vTD	Software Analyst	Up	247634	K?vTD	Software Analyst	7/20/2017 0:42
273858	15	247536	K?vTD	Software Analyst	Up	247642	MvMUD	Senior Solution Architect	7/24/2017 1:27
273858	15	247536	K?vTD	Software Analyst	Up	247647	DH	Architectural Consultant	7/13/2017 5:31
273858	15	247536	K?vTD	Software Analyst	Up	247657	K?vTD	Team Manager	7/16/2017 12:56
273858	15	247536	K?vTD	Software Analyst	Up	247682	K?vTD	Software Engineer	7/13/2017 6:22
273858	15	247536	K?vTD	Software Analyst	Up	247689	TBSPvKU?GD	Expert Business Analyst	7/20/2017 22:50
273858	15	247536	K?vTD	Software Analyst	Up	247698	K?vTD	Manager	7/12/2017 6:02
273858	15	247536	K?vTD	Software Analyst	Up	247711	KÖSD	Manager	7/25/2017 0:36
273858	15	247536	K?vTD	Software Analyst	Up	247712	MvMUD	Software Analyst	7/20/2017 7:49
273858	15	247536	K?vTD	Software Analyst	Up	247730	K?vTD	Software Engineer	7/13/2017 5:10
273858	15	247536	K?vTD	Software Analyst	Up	247750	FvKUD	Software Analyst	7/19/2017 22:34
273858	15	247536	K?vTD	Software Analyst	Up	247754	K?vTD	Software Architect	7/13/2017 1:10
273858	15	247536	K?vTD	Software Analyst	Down	247763	KÜGD	Solution Architect	7/21/2017 1:52
273858	15	247536	K?vTD	Software Analyst	Up	247785	TBSPvKU?GD	Program Manager	7/13/2017 5:26
273858	15	247536	K?vTD	Software Analyst	Down	247789	SG	Solution Architect	7/16/2017 23:28
273858	15	247536	K?vTD	Software Analyst	Up	247824	MKDD	Software Architect	7/24/2017 23:37
273858	15	247536	K?vTD	Software Analyst	Up	247832	ÖUD	Software Analyst	7/13/2017 2:19
273858	15	247536	K?vTD	Software Analyst	Down	247851	ÜYvTUD	Director	7/24/2017 7:14
273858	15	247536	K?vTD	Software Analyst	Up	247878	K?vTD	Software Analyst	7/23/2017 23:50
273858	15	247536	K?vTD	Software Analyst	Up	247891	K?vTD	Software Analyst	7/13/2017 2:10
273858	15	247536	K?vTD	Software Analyst	Up	247916	K?vTD	Team Manager	7/14/2017 8:35
273858	15	247536	K?vTD	Software Analyst	Up	247950	BH	Staff_Hosp	7/13/2017 23:56
273858	15	247536	K?vTD	Software Analyst	Down	247954	BH	Staff_Hosp	7/20/2017 13:01
273858	15	247536	K?vTD	Software Analyst	Up	248045	STAJYER	Intern	7/12/2017 7:01
273858	15	247536	K?vTD	Software Analyst	Up	248072	STAJYER	Intern	7/13/2017 5:36
273859	16	247410	FvKUD	Solution Architect	Down	247117	ÜYvTUD	Software Analyst	7/25/2017 1:24
273859	16	247410	FvKUD	Solution Architect	Up	247163	FvKUD	Manager	7/13/2017 5:40
273859	16	247410	FvKUD	Solution Architect	Up	247357	FvKUD	Software Architect	7/20/2017 22:37
273859	16	247410	FvKUD	Solution Architect	Up	247410	FvKUD	Solution Architect	7/13/2017 4:19
273859	16	247410	FvKUD	Solution Architect	Up	247554	K?vTD	Software Analyst	7/20/2017 23:41
273859	16	247410	FvKUD	Solution Architect	Up	247698	K?vTD	Manager	7/19/2017 0:04
273859	16	247410	FvKUD	Solution Architect	Down	247750	FvKUD	Software Analyst	7/19/2017 22:35
273859	16	247410	FvKUD	Solution Architect	Down	247762	SPHvDTUD	Software Analyst	7/14/2017 1:31
273859	16	247410	FvKUD	Solution Architect	Up	247763	KÜGD	Solution Architect	7/21/2017 0:15
273859	16	247410	FvKUD	Solution Architect	Down	247789	SG	Solution Architect	7/13/2017 23:24
273859	16	247410	FvKUD	Solution Architect	Up	247824	MKDD	Software Architect	7/25/2017 0:36
273859	16	247410	FvKUD	Solution Architect	Down	247851	ÜYvTUD	Director	7/24/2017 7:13
273859	16	247410	FvKUD	Solution Architect	Up	247867	ÖUD	Manager	7/21/2017 1:05
273859	16	247410	FvKUD	Solution Architect	Up	247868	FvKUD	Director	7/13/2017 5:39
273859	16	247410	FvKUD	Solution Architect	Down	247954	BH	Staff_Hosp	7/20/2017 13:00
273868	17	247480	D?UD	Software Architect	Up	247280	SAvS?D	Business Architect	7/13/2017 23:37
273868	17	247480	D?UD	Software Architect	Up	247320	SUD	Software Analyst	7/17/2017 6:51
273868	17	247480	D?UD	Software Architect	Down	247345	KÜGD	Software Analyst	7/24/2017 22:38
273868	17	247480	D?UD	Software Architect	Up	247480	D?UD	Software Architect	7/12/2017 5:36
273868	17	247480	D?UD	Software Architect	Up	247554	K?vTD	Software Analyst	7/25/2017 1:19
273868	17	247480	D?UD	Software Architect	Up	247613	D?UD	Software Architect	7/12/2017 23:44
273868	17	247480	D?UD	Software Architect	Up	247698	K?vTD	Manager	7/13/2017 13:43
273868	17	247480	D?UD	Software Architect	Down	247750	FvKUD	Software Analyst	7/12/2017 7:09
273868	17	247480	D?UD	Software Architect	Down	247761	FvKUD	Software Architect	7/12/2017 6:13
273868	17	247480	D?UD	Software Architect	Down	247789	SG	Solution Architect	7/19/2017 23:00
273868	17	247480	D?UD	Software Architect	Up	247824	MKDD	Software Architect	7/24/2017 23:43
273868	17	247480	D?UD	Software Architect	Up	247920	ÇKBD	Software Analyst	7/12/2017 23:31
273868	17	247480	D?UD	Software Architect	Down	247954	BH	Staff_Hosp	7/20/2017 13:01
273871	18	247962	BH	Staff_Hosp	Up	247554	K?vTD	Software Analyst	7/20/2017 23:41
273871	18	247962	BH	Staff_Hosp	Up	247698	K?vTD	Manager	7/13/2017 1:59
273871	18	247962	BH	Staff_Hosp	Down	247789	SG	Solution Architect	7/13/2017 23:25
273871	18	247962	BH	Staff_Hosp	Up	247824	MKDD	Software Architect	7/25/2017 0:40
273871	18	247962	BH	Staff_Hosp	Down	247954	BH	Staff_Hosp	7/20/2017 13:01
273871	18	247962	BH	Staff_Hosp	Up	247962	BH	Staff_Hosp	7/12/2017 6:07
274007	19	247128	BGvRY	Director	Up	247128	BGvRY	Director	7/12/2017 23:13
274008	20	247128	BGvRY	Director	Up	247128	BGvRY	Director	7/12/2017 23:22
274011	21	247554	K?vTD	Software Analyst	Up	247107	K?vTD	Team Manager	7/13/2017 7:13
274011	21	247554	K?vTD	Software Analyst	Up	247117	ÜYvTUD	Software Analyst	7/13/2017 7:16
274011	21	247554	K?vTD	Software Analyst	Up	247127	K?vTD	Software Engineer	7/13/2017 7:55
274011	21	247554	K?vTD	Software Analyst	Up	247144	K?vTD	Software Analyst	7/13/2017 3:39
274011	21	247554	K?vTD	Software Analyst	Up	247147	K?vTD	Software Analyst	7/19/2017 7:57
274011	21	247554	K?vTD	Software Analyst	Up	247151	K?vTD	Director	7/25/2017 0:42
274011	21	247554	K?vTD	Software Analyst	Up	247196	ÖUD	Software Architect	7/13/2017 1:52
274011	21	247554	K?vTD	Software Analyst	Up	247208	K?vTD	Solution Architect	7/23/2017 22:58
274011	21	247554	K?vTD	Software Analyst	Down	247227	SPHvDTUD	Software Analyst	7/19/2017 3:45
274011	21	247554	K?vTD	Software Analyst	Down	247267	KÖS?GD	Business Analyst	7/20/2017 3:48
274011	21	247554	K?vTD	Software Analyst	Up	247335	ÇKBD	Software Analyst	7/13/2017 7:25
274011	21	247554	K?vTD	Software Analyst	Up	247342	K?vTD	Software Analyst	7/14/2017 6:08
274011	21	247554	K?vTD	Software Analyst	Up	247370	SAvS?D	Software Analyst	7/18/2017 0:25
274011	21	247554	K?vTD	Software Analyst	Up	247400	Mobil ÖUD	Software Analyst	7/14/2017 7:41
274011	21	247554	K?vTD	Software Analyst	Up	247424	K?vTD	Software Analyst	7/25/2017 0:09
274011	21	247554	K?vTD	Software Analyst	Up	247427	Ü?D	Software Engineer	7/14/2017 0:10
274011	21	247554	K?vTD	Software Analyst	Up	247436	K?vTD	Software Analyst	7/13/2017 1:02
274011	21	247554	K?vTD	Software Analyst	Up	247438	K?vTD	Software Engineer	7/13/2017 22:48
274011	21	247554	K?vTD	Software Analyst	Down	247499	SPHvDTUD	Software Analyst	7/19/2017 3:46
274011	21	247554	K?vTD	Software Analyst	Up	247505	K?vTD	Software Analyst	7/13/2017 1:23
274011	21	247554	K?vTD	Software Analyst	Up	247524	K?vTD	Solution Architect	7/13/2017 1:54
274011	21	247554	K?vTD	Software Analyst	Up	247536	K?vTD	Software Analyst	7/13/2017 1:51
274011	21	247554	K?vTD	Software Analyst	Up	247554	K?vTD	Software Analyst	7/20/2017 23:50
274011	21	247554	K?vTD	Software Analyst	Up	247682	K?vTD	Software Engineer	7/25/2017 0:18
274011	21	247554	K?vTD	Software Analyst	Up	247698	K?vTD	Manager	7/13/2017 1:44
274011	21	247554	K?vTD	Software Analyst	Up	247730	K?vTD	Software Engineer	7/13/2017 5:04
274011	21	247554	K?vTD	Software Analyst	Up	247754	K?vTD	Software Architect	7/13/2017 1:02
274011	21	247554	K?vTD	Software Analyst	Up	247756	TBSPvKU?GD	Expert Business Analyst	7/13/2017 6:58
274011	21	247554	K?vTD	Software Analyst	Down	247789	SG	Solution Architect	7/13/2017 23:25
274011	21	247554	K?vTD	Software Analyst	Up	247824	MKDD	Software Architect	7/25/2017 0:37
274011	21	247554	K?vTD	Software Analyst	Up	247832	ÖUD	Software Analyst	7/13/2017 2:19
274011	21	247554	K?vTD	Software Analyst	Up	247862	TBSPvKU?GD	Expert Business Analyst	7/13/2017 5:42
274011	21	247554	K?vTD	Software Analyst	Up	247878	K?vTD	Software Analyst	7/13/2017 6:32
274011	21	247554	K?vTD	Software Analyst	Up	247891	K?vTD	Software Analyst	7/13/2017 1:51
274011	21	247554	K?vTD	Software Analyst	Up	247904	ÇKBD	Manager	7/24/2017 7:04
274011	21	247554	K?vTD	Software Analyst	Up	247928	MKDD	Software Analyst	7/13/2017 6:06
274011	21	247554	K?vTD	Software Analyst	Up	247961	BH	Staff_Hosp	7/21/2017 23:59
274011	21	247554	K?vTD	Software Analyst	Up	248045	STAJYER	Intern	7/18/2017 7:20
274011	21	247554	K?vTD	Software Analyst	Up	248072	STAJYER	Intern	7/13/2017 5:36
274012	22	247789	SG	Solution Architect	Up	247117	ÜYvTUD	Software Analyst	7/13/2017 1:37
274012	22	247789	SG	Solution Architect	Up	247125	SPHvDTUD	Software Architect	7/24/2017 5:05
274012	22	247789	SG	Solution Architect	Up	247308	KÜGD	Software Analyst	7/23/2017 22:52
274012	22	247789	SG	Solution Architect	Down	247345	KÜGD	Software Analyst	7/24/2017 22:38
274012	22	247789	SG	Solution Architect	Up	247400	Mobil ÖUD	Software Analyst	7/14/2017 7:43
274012	22	247789	SG	Solution Architect	Up	247404	DH	Consultant	7/24/2017 7:09
274012	22	247789	SG	Solution Architect	Up	247443	Mobil ÖUD	Software Analyst	7/13/2017 6:29
274012	22	247789	SG	Solution Architect	Up	247554	K?vTD	Software Analyst	7/25/2017 1:19
274012	22	247789	SG	Solution Architect	Up	247592	SAvS?D	Software Architect	7/16/2017 8:51
274012	22	247789	SG	Solution Architect	Down	247616	MKDD	Software Analyst	7/25/2017 0:25
274012	22	247789	SG	Solution Architect	Up	247657	K?vTD	Team Manager	7/13/2017 3:53
274012	22	247789	SG	Solution Architect	Up	247698	K?vTD	Manager	7/13/2017 13:44
274012	22	247789	SG	Solution Architect	Up	247740	Ü?D	Software Architect	7/19/2017 0:00
274012	22	247789	SG	Solution Architect	Up	247789	SG	Solution Architect	7/13/2017 0:44
274012	22	247789	SG	Solution Architect	Up	247824	MKDD	Software Architect	7/25/2017 0:42
274012	22	247789	SG	Solution Architect	Up	247848	Ü?D	Software Analyst	7/13/2017 1:43
274012	22	247789	SG	Solution Architect	Down	247954	BH	Staff_Hosp	7/20/2017 13:00
274014	23	247754	K?vTD	Software Architect	Up	247107	K?vTD	Team Manager	7/13/2017 7:49
